"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"185",17.8879871311818,1.52924595807683,0.469085406022558,3.26005869814524,0.00111389158606196,0.00381514204904793
"2992",2079.12106467131,0.222174137845517,0.0444118273675316,5.00258942301354,5.65653289514558e-07,3.18478487111644e-06
"6596",2961.14472801143,0.267369363540198,0.0388864381318748,6.87564550482801,6.1709782866951e-12,5.47134180273541e-11
"84343",561.236047473665,0.241878857482701,0.0797900985195065,3.0314395140591,0.00243390679239493,0.00777429014838392
"4071",3306.90841924653,-0.62426712627303,0.038315080303765,-16.2929875475606,1.1068747755399e-59,6.17493655720746e-58
"11342",1344.27359394188,0.168640812339972,0.0614444033201561,2.74460818605836,0.00605831819395434,0.0176545092368159
"5217",8377.75241409772,-0.129167788907675,0.0300397848142658,-4.29989061860169,1.70882429921843e-05,7.93493151295098e-05
"83939",7313.45996891212,0.123803463312159,0.0289543700172846,4.27581270938561,1.90441278269893e-05,8.786418689144e-05
"51714",3547.55203431041,0.144188095762073,0.0376991265898067,3.82470653314974,0.000130927949483876,0.000528448088371704
"116931",276.853973162733,-0.262659440990535,0.110077648198547,-2.3861287490152,0.0170267889662348,0.0441418958189204
"5028",504.86456628849,0.410446140063015,0.082013253388427,5.00463185040449,5.5968892401561e-07,3.15356724236595e-06
"7881",1658.90295735043,-0.364974355725356,0.0513440398164677,-7.10840746131349,1.17389564838038e-12,1.09644675189378e-11
"6747",5217.73891108997,-0.302914974869797,0.0324757341004205,-9.32742502242235,1.08474133737257e-20,1.60841449090152e-19
"100287227",200.953707164805,-0.476018219659719,0.12464149580758,-3.81909906147621,0.000133939970216544,0.000539542278595257
"25976",2025.71213741055,-0.493455210113044,0.0456554099091841,-10.8082527589744,3.14605069910862e-27,6.25270640709966e-26
"730091",78.8855313158753,0.90807271644652,0.202244477861875,4.48997533107776,7.12314226469156e-06,3.47868646504049e-05
"647033",330.73491627735,0.594232393933077,0.100690718888313,5.90156074456284,3.60078798685768e-09,2.52581884991591e-08
"79674",48.6186396202226,0.98312127784588,0.267061707491756,3.68125137474539,0.000232092040817068,0.000898315372820724
"5806",143.861302725055,0.547859611448326,0.148263540315112,3.69517421669503,0.0002197360664622,0.000853422620355863
"152078",13.8173785437574,2.96952060253327,0.626124234065543,4.74270191276836,2.10886465340468e-06,1.10817420280799e-05
"100505385",854.853807920662,-0.607066035502162,0.0647786008101765,-9.37139777503181,7.15782349601096e-21,1.07334015936856e-19
"29970",854.662370026857,-0.606550802764087,0.064793085935107,-9.36135073689148,7.87237485613488e-21,1.17579578865187e-19
"3592",88.3677614522432,0.842212055742641,0.196207975469078,4.29244557327065,1.76715876101272e-05,8.19005226315126e-05
"3840",4615.13803909624,-0.172826479400325,0.0362638476911736,-4.7658064547406,1.88099757997993e-06,9.95629954382051e-06
"151742",254.498961929462,-0.507857544271447,0.116174288810179,-4.37151412307116,1.23387867274711e-05,5.83123454107243e-05
"101243545",1285.71775411309,0.126858025445289,0.0525292116304448,2.41499960703323,0.0157352266656953,0.0411606938940856
"590",250.051337291862,0.483372785234969,0.114873233774009,4.20788002003939,2.57777663296878e-05,0.000116873727125026
"2122",379.874525835466,0.3578272176663,0.0966393144486914,3.70270856853274,0.000213309868812842,0.000830037607614613
"55892",607.769670239624,0.237929910581726,0.0852012254051802,2.79256441970447,0.0052292054183767,0.0154322157547956
"7095",3382.68951075671,-0.104254259366475,0.0379432077027191,-2.74763958238049,0.00600259527225532,0.0175105477926599
"26996",47.2673239436453,0.672452473311981,0.258489517054355,2.60146903044652,0.00928254458720015,0.0257711246497065
"5584",2994.0475188169,0.192045090414131,0.0410494397069929,4.67838518101418,2.8914300582426e-06,1.48885196830413e-05
"6498",1250.68657450675,-0.631383705118825,0.054762137229069,-11.5295665411625,9.36138513074382e-31,2.16618991865199e-29
"200916",3270.46870557874,0.647603920475598,0.0381945481192174,16.9554020760821,1.75556305829269e-64,1.11770848044634e-62
"56648",360.61920072591,-0.318942432731233,0.0979099524482214,-3.25750778910758,0.00112395173732912,0.00384569975040589
"102724479",62.756574026212,0.622907916560631,0.228611376439528,2.72474592586778,0.00643509861194415,0.0186060619007052
"64778",2762.83289690153,-0.132325721732791,0.0405610062025861,-3.26238755202167,0.00110477993240348,0.00378527365711607
"57552",546.413844626932,0.273548810706167,0.0784791457452202,3.48562421403303,0.000490990211185717,0.00179933941133393
"1894",3924.72038016747,-0.0820028166995204,0.0349597753015769,-2.3456334027359,0.0189947798338819,0.0485544230345958
"22871",433.975313204386,-0.223907217335588,0.0861970370211597,-2.59762081242564,0.00938720916807861,0.0260360472840457
"79718",3183.39225393167,-0.147617167564006,0.0393275879715973,-3.75352710851773,0.00017436366599747,0.000689077381071537
"64393",1477.85765437871,-0.389544501021874,0.0506791219245199,-7.68648875965237,1.51227965710042e-14,1.60394159584609e-13
"51193",1021.08743220568,0.266053846479912,0.0616772208822809,4.31364842115229,1.6058224671565e-05,7.48387650222769e-05
"55669",2484.1320111977,0.20873155161941,0.042979886226759,4.85649381476154,1.19482511859492e-06,6.47486619930085e-06
"59345",1869.3222386553,0.314776921376071,0.0468419243369866,6.71998270420161,1.81746133290283e-11,1.548070427852e-10
"86",3517.31913571586,0.15715230495359,0.0387183614824291,4.05885732083233,4.93134312972794e-05,0.000213243690440922
"4711",2381.70895788981,0.144952413426402,0.0414146506465631,3.50002743385284,0.000465210278272496,0.00171406069179427
"51555",6.29588218272104,2.07847001182059,0.794524204422647,2.61599332059486,0.00889682979670447,0.024819501170705
"151613",777.766887843287,-0.502970190470122,0.0676142153620171,-7.43882314949808,1.0158621231893e-13,1.02624386071001e-12
"8087",10563.601080612,-0.440421783597867,0.0293710303248469,-14.9951084019441,7.90335542412204e-51,3.56965580258242e-49
"131118",1036.09718894032,-0.265838629670825,0.0615313707575702,-4.3203755482421,1.55763883889097e-05,7.26984140627968e-05
"6657",1036.35905947865,-0.215838929820171,0.0647924453670039,-3.33123605070922,0.000864612517160277,0.00302540551339207
"23200",3637.06277778273,-0.277028036935013,0.035422850277094,-7.82060265529091,5.25710405139249e-15,5.72942993763462e-14
"54165",1574.90569455833,-0.657317238708489,0.05407349391293,-12.1559971650234,5.33073496628064e-34,1.39216807265392e-32
"56922",1741.95367191069,-0.248721788820864,0.048375643428691,-5.1414673003264,2.72601102234294e-07,1.58510929880199e-06
"27074",24.8266751262808,1.60320150406308,0.39072954861251,4.10309767908796,4.07655036780098e-05,0.000178819175144995
"84002",970.060931767766,-0.457909208676514,0.0594780430568426,-7.69879412876605,1.37356257793463e-14,1.46163141555669e-13
"107986161",3.64711608823675,-3.39549298057372,1.2779222629488,-2.65704188667833,0.00788296479358463,0.0222974724545445
"100505687",594.664381770608,-0.674301782804178,0.0780480180070044,-8.63957599466092,5.64220242647471e-18,7.32933477163614e-17
"107986162",90.44165732057,-0.639063397050485,0.187574519063105,-3.40698406288057,0.000656849622544572,0.00235284119404157
"54800",1052.98477940469,-0.491219595095275,0.0584089355166816,-8.41000765978662,4.09983947159965e-17,5.04929956343786e-16
"55689",3012.89656306616,-0.531082565895596,0.0390566779043291,-13.5977403709682,4.12997023877793e-42,1.43643934014779e-40
"100874113",92.6871638371852,-0.567016114529436,0.182797467362289,-3.10188167654237,0.00192294802769668,0.00627470720258112
